,overall,value_eur,age,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
16561,58,400000.0,24,2,2,59.0,27.0,46.0,49.0,56.0,54,24,53,53,28,43,22,26,47,54,60,58,52,53,62,33,66,65,71,23,51,55,36,35,34,40,55,58,54,10,11,7,9,14
16562,58,275000.0,25,3,2,73.0,57.0,44.0,61.0,32.0,47,62,51,46,43,62,30,31,46,60,74,73,71,50,70,53,68,47,66,49,47,19,59,45,62,38,58,16,13,8,14,6,11,13
16563,58,250000.0,23,2,1,69.0,54.0,58.0,64.0,56.0,10,8,14,30,5,14,11,10,32,12,28,28,31,47,27,39,54,27,69,9,27,6,6,34,19,45,9,12,14,64,57,52,51,64
16564,58,400000.0,23,3,2,71.0,57.0,48.0,55.0,23.0,49,58,55,46,56,53,48,53,41,56,70,72,65,54,55,54,73,67,70,56,35,12,60,52,60,47,30,14,17,8,11,5,12,6
16565,58,500000.0,21,4,3,59.0,49.0,59.0,63.0,54.0,59,55,46,60,36,62,44,38,58,64,64,55,66,52,64,47,49,58,57,39,51,50,54,67,59,60,60,54,51,14,7,10,7,12
16566,58,425000.0,22,3,2,70.0,29.0,49.0,53.0,52.0,51,22,51,53,24,50,44,28,48,52,71,69,67,51,63,40,68,72,64,30,60,51,46,47,31,51,54,51,53,8,7,6,15,9
16567,58,300000.0,24,3,2,88.0,48.0,47.0,58.0,43.0,53,47,45,49,39,56,43,40,34,53,85,90,83,55,79,54,48,65,60,46,42,43,53,48,37,46,44,43,39,14,10,6,14,8
16568,58,400000.0,23,3,2,78.0,29.0,49.0,57.0,50.0,57,28,42,49,23,54,47,34,47,55,76,79,73,55,83,23,75,61,65,29,44,50,49,45,52,43,51,52,53,7,9,6,10,11
16569,58,230000.0,25,2,2,43.0,55.0,55.0,54.0,56.0,52,54,56,59,53,55,56,52,56,55,47,40,50,55,54,59,58,68,66,56,61,57,53,52,54,54,58,55,51,6,10,7,7,9
16570,58,300000.0,24,3,2,57.0,56.0,60.0,59.0,51.0,60,55,53,61,51,59,55,55,59,60,59,55,56,57,58,61,52,53,65,54,44,47,57,59,60,61,53,50,49,6,13,5,7,13
16571,58,425000.0,22,3,2,67.0,27.0,41.0,51.0,55.0,52,27,53,51,29,49,33,29,20,50,70,64,58,55,73,24,61,60,59,27,54,54,40,33,31,39,53,60,54,6,13,10,6,8
16572,58,400000.0,23,3,2,77.0,48.0,47.0,63.0,24.0,50,49,35,49,39,62,40,37,46,60,79,75,77,56,93,54,48,45,31,37,39,24,57,44,54,41,20,24,27,5,9,8,5,6
16573,58,450000.0,22,3,3,69.0,54.0,57.0,61.0,36.0,55,57,38,60,47,61,53,52,55,60,70,68,65,51,73,51,52,58,57,53,42,35,51,57,50,56,35,38,32,13,7,7,6,10
16574,58,220000.0,26,2,1,69.0,54.0,58.0,64.0,56.0,14,9,13,19,7,9,13,11,24,12,31,28,23,58,38,41,46,36,67,8,28,10,5,35,18,34,12,11,14,56,59,54,53,58
16575,58,500000.0,21,3,2,70.0,57.0,40.0,55.0,22.0,33,60,58,46,58,51,40,30,35,60,64,74,61,48,63,60,71,44,68,45,39,16,54,43,58,45,17,20,15,8,10,7,5,6
16576,58,400000.0,23,2,1,69.0,54.0,58.0,64.0,56.0,23,19,24,22,16,19,21,11,27,15,28,24,38,31,31,47,50,15,61,16,17,26,18,55,18,34,25,22,22,62,56,63,60,62
16577,58,425000.0,22,3,2,69.0,30.0,48.0,51.0,57.0,53,23,56,50,29,49,41,39,45,49,70,69,57,56,77,38,74,40,66,35,60,58,46,46,34,40,55,58,56,7,7,12,13,8
16578,58,450000.0,21,3,2,70.0,55.0,47.0,60.0,24.0,57,61,53,52,41,60,37,24,35,59,71,70,67,52,70,55,69,54,68,46,45,13,57,47,49,44,20,28,18,11,7,10,13,12
16579,58,400000.0,22,4,2,66.0,43.0,51.0,56.0,60.0,44,42,48,62,36,54,35,34,39,58,64,68,64,45,64,53,61,64,66,37,39,59,39,58,47,43,64,62,57,12,7,6,9,7
16580,58,450000.0,22,3,2,59.0,55.0,55.0,62.0,32.0,59,56,46,57,49,60,46,39,54,64,52,65,58,55,89,58,42,34,34,48,31,23,54,52,63,50,32,31,34,12,6,14,5,13
16581,58,375000.0,20,3,1,69.0,54.0,58.0,64.0,56.0,12,12,12,19,12,11,13,14,25,10,18,16,19,57,29,42,32,32,38,10,12,10,11,59,11,18,8,14,13,58,63,56,54,54
16582,58,275000.0,24,2,2,35.0,27.0,37.0,36.0,56.0,24,26,63,46,16,28,21,17,45,41,33,37,39,47,42,41,65,66,89,25,65,54,16,39,19,52,53,57,56,10,7,10,8,8
16583,58,250000.0,24,3,2,66.0,31.0,47.0,56.0,55.0,42,26,40,53,22,52,42,30,55,56,67,66,72,52,58,41,59,67,58,33,56,54,42,42,34,54,59,56,55,13,9,12,5,8
16584,58,450000.0,21,3,2,64.0,51.0,64.0,65.0,43.0,65,48,47,67,52,67,69,52,62,64,74,55,68,50,72,55,51,34,47,54,43,41,44,63,52,60,40,49,35,11,9,9,6,7
16585,58,300000.0,24,3,2,58.0,43.0,53.0,59.0,53.0,47,42,47,60,34,58,43,36,57,58,63,54,67,52,68,51,79,69,76,37,57,53,48,52,40,55,52,55,52,14,13,15,7,13
16586,58,425000.0,23,2,2,80.0,25.0,34.0,38.0,59.0,34,15,47,38,24,26,31,21,33,41,78,81,55,54,54,43,75,52,77,24,47,58,32,33,43,56,61,63,54,11,12,13,9,7
16587,58,450000.0,22,4,2,77.0,55.0,47.0,63.0,21.0,41,60,55,54,36,61,35,30,50,62,74,79,79,54,73,50,59,47,60,51,30,10,54,44,59,57,18,20,20,12,12,13,5,8
16588,58,325000.0,24,2,3,74.0,45.0,51.0,61.0,32.0,58,48,45,54,43,58,43,36,48,59,76,72,81,47,87,45,41,58,36,35,31,23,51,46,48,43,44,23,25,5,10,12,14,8
16589,58,450000.0,21,3,2,57.0,57.0,44.0,53.0,31.0,39,59,65,49,57,50,39,28,36,57,56,57,55,52,60,61,71,60,71,49,55,26,57,51,61,49,32,25,26,8,9,13,6,10
16590,58,450000.0,23,3,2,65.0,59.0,43.0,54.0,23.0,32,61,53,53,55,52,39,27,39,55,63,67,63,53,59,62,69,53,66,50,36,10,58,45,64,46,34,12,18,6,13,12,6,14
16591,58,425000.0,23,3,2,63.0,43.0,51.0,62.0,56.0,46,39,48,63,43,60,40,44,59,61,62,63,68,54,75,54,54,65,68,43,43,59,39,32,45,59,56,57,54,11,12,13,7,12
16592,58,400000.0,22,3,3,60.0,52.0,58.0,60.0,54.0,55,52,43,64,29,62,41,57,63,63,62,58,54,52,65,58,55,59,56,58,53,52,47,51,37,45,55,59,55,11,9,9,9,10
16593,58,425000.0,22,3,2,72.0,40.0,45.0,58.0,54.0,54,39,43,44,32,57,51,36,39,55,74,71,78,51,63,42,60,64,45,37,59,55,50,45,50,45,56,56,54,7,13,14,15,11
16594,58,450000.0,22,4,3,74.0,43.0,53.0,60.0,37.0,54,41,44,55,38,60,63,61,45,60,75,74,70,54,59,49,59,55,64,38,35,32,57,51,48,56,33,39,41,7,12,6,11,12
16595,58,425000.0,24,2,2,62.0,32.0,39.0,40.0,57.0,32,24,55,45,37,30,22,26,50,43,58,65,60,60,56,43,68,69,71,38,61,61,30,35,32,42,59,55,54,13,12,10,14,14
16596,58,300000.0,23,2,2,61.0,41.0,47.0,54.0,54.0,53,41,47,51,32,50,46,40,47,53,63,59,66,57,72,43,76,71,56,38,68,54,50,36,47,49,55,55,54,11,7,8,9,7
16597,58,425000.0,22,3,2,54.0,38.0,41.0,35.0,60.0,32,28,57,49,23,30,41,48,40,33,57,51,50,53,32,54,70,40,70,51,56,58,27,33,44,45,60,62,57,12,13,7,15,5
16598,58,450000.0,23,3,3,61.0,56.0,44.0,55.0,27.0,34,58,59,54,55,59,42,38,37,55,62,61,49,56,46,58,49,54,63,49,37,19,58,43,61,48,32,21,15,14,15,7,14,5
16599,58,300000.0,23,3,2,72.0,53.0,48.0,62.0,23.0,42,56,54,52,46,63,37,41,44,63,71,73,65,53,65,50,68,79,55,52,39,18,55,54,55,53,21,17,21,8,12,10,13,7
16600,58,475000.0,21,3,2,58.0,46.0,54.0,60.0,58.0,48,43,59,58,45,60,48,45,55,62,57,59,50,57,78,52,54,60,63,46,49,55,47,54,51,55,55,60,61,12,7,6,6,10
16601,58,400000.0,23,3,3,73.0,48.0,52.0,63.0,43.0,54,51,47,54,38,64,52,34,52,58,74,73,79,52,77,51,63,37,42,40,48,43,54,52,35,48,41,44,42,6,11,6,9,14
16602,58,300000.0,24,3,2,64.0,33.0,54.0,55.0,52.0,56,25,47,59,26,52,38,27,60,58,66,62,62,50,65,38,70,66,66,42,57,49,51,48,39,44,50,57,55,10,13,12,10,9
16603,58,350000.0,22,2,1,69.0,54.0,58.0,64.0,56.0,11,12,13,46,6,15,10,14,40,18,33,40,41,49,30,46,35,17,65,9,26,8,5,36,16,29,7,16,15,61,56,61,55,58
16604,58,475000.0,20,3,1,69.0,54.0,58.0,64.0,56.0,11,8,12,25,6,6,14,10,24,18,21,20,38,54,32,42,62,24,64,5,28,6,4,33,13,39,12,12,11,62,56,56,55,59
16605,58,140000.0,29,3,1,69.0,54.0,58.0,64.0,56.0,10,7,13,24,7,11,15,12,18,12,27,26,29,52,35,42,49,23,59,9,21,8,5,40,11,32,5,12,13,60,54,56,57,59
16606,58,220000.0,26,2,1,69.0,54.0,58.0,64.0,56.0,9,10,20,30,10,10,14,11,34,10,40,30,32,52,24,44,53,25,75,10,35,12,5,52,11,30,14,25,20,55,60,58,58,55
16607,58,425000.0,22,2,2,68.0,32.0,48.0,54.0,56.0,57,28,56,52,35,54,41,29,48,54,70,67,64,49,59,36,67,71,72,33,59,56,48,39,32,41,53,57,57,8,9,7,9,7
16608,58,425000.0,21,2,2,65.0,28.0,43.0,45.0,56.0,38,24,59,49,24,42,30,29,51,43,62,68,52,51,50,46,67,48,72,21,68,51,24,38,34,53,56,58,59,9,15,12,10,13
16609,58,220000.0,25,3,1,69.0,54.0,58.0,64.0,56.0,12,7,13,24,9,12,10,11,21,17,33,41,41,55,31,41,43,18,70,5,17,7,6,35,10,33,17,12,12,61,55,54,56,58
16610,58,425000.0,20,2,2,78.0,41.0,48.0,56.0,51.0,58,40,46,49,38,54,42,39,42,53,77,79,70,48,81,43,62,66,41,39,57,48,48,45,47,45,49,55,54,9,14,8,12,8
16611,58,425000.0,21,2,2,51.0,33.0,36.0,37.0,58.0,29,28,56,42,34,32,30,32,33,37,52,50,37,57,54,50,73,34,73,27,57,57,29,35,46,42,59,59,58,13,12,15,10,14
16612,58,425000.0,21,2,2,72.0,36.0,48.0,53.0,53.0,53,33,51,52,32,48,34,29,48,54,73,71,66,54,63,46,70,64,63,33,63,53,42,46,33,54,54,54,53,6,13,11,11,8
16613,58,250000.0,25,2,2,63.0,44.0,54.0,60.0,30.0,55,46,36,63,35,60,43,35,52,60,61,64,60,57,79,47,36,47,33,33,30,16,57,46,45,41,45,24,25,11,12,6,15,14
16614,58,425000.0,22,3,2,43.0,33.0,41.0,51.0,57.0,33,32,54,51,25,49,27,28,39,54,55,34,55,49,62,51,72,57,74,19,60,57,29,39,39,41,56,59,58,7,11,10,13,6
16615,58,375000.0,20,3,1,69.0,54.0,58.0,64.0,56.0,12,5,10,24,8,13,12,12,14,11,23,24,38,45,43,42,52,24,35,7,19,15,4,35,15,23,9,15,15,61,56,56,59,58
16616,58,500000.0,21,3,2,63.0,59.0,44.0,54.0,20.0,29,60,57,51,54,52,54,44,42,54,62,64,56,55,64,61,66,52,72,55,61,17,57,44,60,54,11,19,19,13,13,7,10,5
16617,58,450000.0,22,3,2,64.0,49.0,54.0,59.0,56.0,45,46,55,60,40,60,42,40,58,57,60,67,63,59,50,59,55,66,74,44,74,56,57,58,55,54,53,60,55,13,12,10,12,5
16618,58,375000.0,20,3,1,69.0,54.0,58.0,64.0,56.0,9,5,10,16,5,14,9,10,22,13,21,23,37,48,35,44,37,23,59,5,22,12,8,27,17,36,20,10,10,61,57,58,55,61
16619,58,500000.0,19,3,3,75.0,53.0,52.0,57.0,52.0,53,56,54,60,45,55,48,31,48,60,78,72,63,55,60,58,65,51,74,42,45,48,54,46,57,48,50,57,52,11,12,12,6,8
16620,58,400000.0,22,3,1,69.0,54.0,58.0,64.0,56.0,11,6,15,16,8,10,15,10,22,19,26,30,25,47,37,44,46,20,62,8,29,9,10,29,12,36,14,11,11,62,61,59,56,56
16621,58,525000.0,19,3,3,73.0,55.0,49.0,62.0,25.0,45,59,51,53,39,59,45,36,47,61,71,74,85,51,75,55,70,58,40,49,32,29,58,51,57,52,30,11,16,13,15,9,13,6
16622,58,450000.0,23,3,2,62.0,42.0,60.0,56.0,50.0,62,33,59,70,44,57,46,45,63,48,61,63,61,59,89,58,55,68,33,40,38,41,57,46,58,42,46,53,59,5,13,7,12,10
16623,58,450000.0,20,3,3,70.0,49.0,53.0,66.0,34.0,45,50,30,58,51,64,52,49,52,68,75,65,77,47,80,46,74,45,36,53,46,28,50,52,41,51,35,36,37,8,15,11,14,15
16624,58,475000.0,20,3,2,78.0,24.0,43.0,53.0,51.0,53,22,40,49,24,50,28,33,34,52,81,76,62,50,78,20,75,66,50,25,49,52,48,35,32,43,51,54,52,11,14,13,7,11
16625,58,240000.0,25,2,1,69.0,54.0,58.0,64.0,56.0,11,6,14,22,8,10,10,13,20,14,21,16,24,52,39,35,41,24,63,6,16,7,6,27,12,32,7,13,14,58,58,47,54,61
16626,58,240000.0,25,3,1,69.0,54.0,58.0,64.0,56.0,14,6,14,26,8,13,15,11,25,13,39,38,33,47,44,41,57,29,64,8,26,9,8,35,13,27,9,12,10,60,54,55,59,59
16627,58,450000.0,22,2,2,70.0,50.0,58.0,62.0,42.0,48,51,40,64,45,60,53,47,61,62,67,72,70,55,71,50,51,68,57,47,45,42,56,59,51,62,37,44,48,7,14,12,14,11
16628,58,325000.0,24,5,2,73.0,57.0,42.0,61.0,28.0,38,58,60,45,51,60,39,37,34,60,74,72,68,55,74,55,68,65,61,54,39,21,56,50,70,54,23,28,26,13,10,12,9,10
16629,58,450000.0,22,2,2,72.0,52.0,52.0,57.0,35.0,54,54,38,54,46,56,44,39,51,59,71,73,58,52,65,59,49,61,59,41,35,25,48,54,57,49,28,44,41,10,5,5,13,7
16630,58,450000.0,22,3,2,64.0,49.0,57.0,63.0,40.0,55,49,41,59,43,64,53,43,62,62,62,65,69,49,72,54,58,54,41,44,40,23,51,56,44,55,42,45,50,7,13,13,9,12
16631,58,500000.0,21,3,2,75.0,57.0,44.0,60.0,19.0,30,61,52,49,47,61,53,31,37,59,74,76,62,54,66,56,57,54,50,51,30,12,56,53,58,52,15,18,18,10,10,13,10,14
16632,58,425000.0,22,2,2,76.0,23.0,43.0,56.0,52.0,52,21,42,47,20,53,32,30,41,54,72,79,75,50,74,21,64,61,63,23,80,53,49,33,35,41,52,54,56,13,8,15,8,15
16633,58,450000.0,20,3,2,55.0,26.0,43.0,47.0,57.0,35,19,54,52,24,45,29,29,48,48,57,54,46,53,58,42,72,55,74,25,52,56,29,40,32,50,58,58,56,13,13,7,11,7
16634,58,475000.0,19,3,2,67.0,51.0,58.0,58.0,47.0,48,48,52,64,48,56,44,52,64,60,72,63,62,53,63,56,58,55,53,52,53,48,59,56,54,51,45,49,43,7,6,14,10,10
16635,58,500000.0,21,2,3,68.0,57.0,54.0,60.0,25.0,48,58,46,57,52,59,56,52,51,60,70,67,65,54,68,58,65,69,71,53,68,19,57,57,60,55,23,27,13,13,12,13,13,6
16636,58,525000.0,20,3,3,69.0,51.0,58.0,65.0,50.0,53,52,44,64,45,65,60,50,60,64,68,70,74,51,81,56,56,70,53,48,46,48,51,52,48,56,52,52,50,13,7,10,8,8
16637,58,375000.0,20,3,1,69.0,54.0,58.0,64.0,56.0,13,6,11,29,7,10,14,12,22,18,32,33,34,53,52,44,52,27,58,8,20,13,4,50,18,40,6,13,10,60,55,59,55,59
16638,58,450000.0,20,3,2,54.0,31.0,31.0,37.0,61.0,34,28,69,33,34,31,27,28,30,35,55,54,48,48,75,45,70,61,54,20,62,55,25,29,39,40,54,66,68,6,9,13,14,7
16639,58,575000.0,19,2,3,72.0,62.0,37.0,54.0,17.0,31,64,58,44,48,48,35,33,25,58,71,72,67,54,63,63,58,47,43,59,29,14,57,41,63,56,12,11,12,12,14,9,15,10
16640,58,475000.0,21,3,2,52.0,28.0,29.0,33.0,60.0,35,23,63,29,30,27,32,31,25,34,56,49,39,53,38,35,61,49,74,31,60,54,23,27,31,45,59,64,61,13,11,9,10,13
16641,58,525000.0,19,3,3,73.0,49.0,54.0,62.0,24.0,61,46,32,54,51,64,54,44,50,60,75,71,62,42,75,64,43,52,47,44,38,22,47,54,36,55,26,23,21,14,14,7,8,11
16642,58,425000.0,21,2,2,61.0,34.0,46.0,49.0,56.0,52,28,53,50,29,50,39,34,48,45,61,61,58,59,48,43,63,57,68,37,55,50,41,35,42,45,52,63,62,14,9,14,7,12
16643,58,450000.0,21,3,2,65.0,42.0,56.0,64.0,58.0,51,41,39,64,35,61,40,35,60,65,67,64,71,54,83,47,59,56,57,40,63,60,50,53,37,56,58,63,58,10,7,10,10,6
16644,58,500000.0,20,3,2,67.0,43.0,57.0,61.0,48.0,53,39,41,64,36,58,40,42,61,63,75,60,79,49,78,51,74,73,61,44,57,54,48,55,38,39,36,55,55,14,7,9,9,8
16645,58,400000.0,22,3,1,69.0,54.0,58.0,64.0,56.0,13,17,13,21,8,12,14,14,20,13,16,27,19,45,26,42,33,17,60,9,18,13,6,25,12,36,6,13,11,60,58,56,57,58
16646,58,350000.0,23,3,1,69.0,54.0,58.0,64.0,56.0,13,7,10,15,8,7,12,13,21,18,18,20,22,58,20,42,37,21,56,8,25,7,9,53,13,23,8,11,12,59,58,56,50,59
16647,58,425000.0,20,3,2,63.0,35.0,48.0,51.0,55.0,45,31,59,57,33,45,46,32,52,57,66,61,65,53,45,40,66,51,81,39,57,54,48,37,30,39,52,56,54,8,5,9,9,14
16648,58,475000.0,21,3,2,63.0,27.0,46.0,54.0,57.0,47,21,56,54,25,52,29,25,48,56,61,64,59,50,58,40,69,61,71,24,57,56,32,40,38,52,57,58,56,13,15,14,15,12
16649,58,110000.0,31,2,1,69.0,54.0,58.0,64.0,56.0,10,8,10,15,5,10,13,10,31,14,19,27,39,36,26,46,38,26,58,6,26,10,8,39,17,31,29,12,12,60,58,61,62,56
16650,58,375000.0,20,3,1,69.0,54.0,58.0,64.0,56.0,11,6,13,26,7,8,11,11,21,19,18,19,29,52,51,37,52,24,58,5,21,6,6,33,18,26,5,13,11,62,54,49,56,61
16651,58,425000.0,20,3,2,61.0,40.0,50.0,56.0,54.0,55,41,56,54,31,55,35,29,52,54,57,65,71,52,55,40,79,68,75,39,44,58,43,47,37,43,52,51,56,10,11,11,10,5
16652,58,230000.0,26,3,3,89.0,55.0,50.0,60.0,33.0,53,54,43,54,45,58,43,33,40,56,90,88,85,59,66,61,56,60,70,53,52,33,55,51,50,51,34,29,28,12,9,7,9,14
16653,58,275000.0,25,3,2,80.0,58.0,45.0,56.0,31.0,45,60,61,46,51,56,50,31,39,55,74,84,63,59,48,59,72,72,77,51,61,29,63,48,56,50,24,28,31,12,7,11,9,15
16654,58,180000.0,30,3,2,67.0,33.0,46.0,52.0,53.0,54,34,43,48,25,50,46,29,40,53,65,68,62,46,53,34,79,78,69,31,67,50,43,41,34,43,51,60,58,8,14,14,9,11
16655,58,250000.0,26,3,2,79.0,51.0,55.0,58.0,48.0,58,51,40,55,43,54,64,40,51,56,76,81,78,55,74,55,48,72,59,48,43,51,58,54,40,52,49,47,48,7,13,12,9,13
16656,58,450000.0,21,3,3,84.0,54.0,50.0,58.0,27.0,50,55,47,53,44,57,45,43,45,55,83,84,74,51,75,56,57,67,44,54,38,22,56,49,49,49,25,28,23,9,11,10,15,12
16657,58,425000.0,22,2,2,64.0,42.0,53.0,55.0,56.0,39,41,46,61,26,53,40,43,58,56,60,68,57,54,70,46,76,54,63,45,59,55,38,53,49,51,52,62,60,6,10,5,10,13
16658,58,525000.0,20,4,2,59.0,39.0,45.0,51.0,56.0,55,32,51,50,41,49,38,36,34,51,61,58,58,55,65,46,61,58,60,43,62,54,49,40,38,43,55,59,61,10,10,7,13,7
16659,58,525000.0,20,3,3,81.0,49.0,53.0,60.0,25.0,56,52,34,57,38,57,47,44,43,61,82,80,80,45,75,47,45,50,39,46,32,23,47,53,48,47,20,26,29,10,6,5,7,11
16660,58,500000.0,18,3,2,63.0,41.0,53.0,57.0,53.0,43,37,46,62,29,54,40,33,57,58,64,63,66,57,67,45,58,69,56,43,66,55,58,54,38,57,53,54,49,5,8,10,14,15
16661,58,500000.0,21,3,2,67.0,49.0,59.0,61.0,44.0,54,51,45,66,48,61,51,50,62,60,66,67,61,53,70,55,62,60,51,36,40,36,55,56,56,62,45,46,49,11,14,9,11,7
16662,58,525000.0,19,3,2,68.0,56.0,53.0,62.0,30.0,53,57,41,58,48,64,49,41,51,63,66,69,59,41,77,67,36,43,42,44,33,19,53,49,62,50,29,36,29,11,12,11,9,7
16663,58,250000.0,24,2,1,69.0,54.0,58.0,64.0,56.0,10,7,13,23,6,8,13,12,21,13,31,31,24,48,45,41,56,27,41,7,20,11,8,27,16,30,7,11,11,61,54,55,56,62
16664,58,425000.0,22,2,2,67.0,23.0,37.0,41.0,57.0,20,18,55,50,37,27,27,23,42,56,63,70,40,53,57,30,78,62,73,18,48,57,29,35,39,43,57,59,55,15,11,14,10,9
16665,58,425000.0,20,3,1,69.0,54.0,58.0,64.0,56.0,14,8,11,18,8,8,11,13,22,18,32,24,29,46,34,47,43,26,48,9,18,11,6,39,15,26,5,11,12,57,56,62,57,62
16666,58,425000.0,22,3,2,76.0,34.0,44.0,52.0,57.0,41,32,51,50,28,51,36,31,41,48,75,77,60,57,65,39,70,64,72,30,57,56,47,42,38,52,58,58,56,10,11,10,9,13
16667,58,500000.0,20,3,3,81.0,58.0,53.0,60.0,28.0,53,57,48,54,56,59,55,66,48,56,82,81,81,55,69,63,55,63,51,57,47,22,58,51,55,50,29,25,26,14,10,7,7,12
16668,58,350000.0,23,4,1,69.0,54.0,58.0,64.0,56.0,11,7,15,25,13,13,10,8,23,21,33,35,28,55,24,41,30,26,58,14,18,14,10,44,10,32,13,14,13,62,52,54,55,63
16669,58,450000.0,21,3,1,69.0,54.0,58.0,64.0,56.0,13,4,12,28,11,10,19,12,23,12,17,25,34,50,24,41,33,28,60,12,29,13,7,33,16,39,4,9,8,57,56,55,61,60
16670,58,475000.0,20,3,1,69.0,54.0,58.0,64.0,56.0,14,9,11,27,8,9,11,14,27,17,46,44,49,57,31,42,62,26,62,7,20,13,7,36,15,36,7,12,12,59,57,56,56,58
16671,58,525000.0,20,4,2,62.0,47.0,58.0,61.0,50.0,46,40,41,64,41,59,62,60,61,60,73,53,66,53,82,56,58,60,32,53,55,48,53,56,55,59,45,56,55,7,7,12,6,14
16672,58,375000.0,20,2,1,69.0,54.0,58.0,64.0,56.0,8,9,11,23,7,11,11,11,17,14,24,25,27,42,20,42,22,21,67,8,21,4,5,27,7,29,5,12,10,59,60,56,55,61
16673,58,475000.0,20,3,1,69.0,54.0,58.0,64.0,56.0,12,7,10,24,6,14,10,12,21,14,30,18,42,48,28,41,43,27,63,7,20,11,6,24,11,23,6,14,12,59,58,54,59,58
16674,58,325000.0,23,2,2,55.0,62.0,44.0,53.0,19.0,35,67,57,52,47,52,43,34,32,52,52,57,57,56,65,65,65,59,56,58,30,12,58,53,48,47,15,15,22,10,13,13,9,11
16675,58,425000.0,20,3,2,63.0,44.0,50.0,56.0,56.0,40,35,52,57,32,52,39,42,54,55,65,62,71,54,73,58,56,78,64,55,60,57,39,47,44,52,54,58,56,8,6,13,14,9
16676,58,475000.0,19,2,2,68.0,21.0,38.0,40.0,57.0,56,15,62,46,26,31,21,15,33,43,71,66,63,48,41,32,57,57,56,14,63,57,32,19,33,41,56,57,56,13,7,15,13,11
16677,58,500000.0,19,2,2,75.0,43.0,47.0,57.0,54.0,48,42,47,49,41,55,48,39,44,54,76,74,69,54,77,48,69,65,59,41,57,54,48,48,35,55,54,56,52,5,9,9,11,13
16678,58,500000.0,20,2,2,53.0,26.0,32.0,37.0,59.0,27,20,57,37,29,31,24,23,35,35,55,51,52,50,57,43,77,67,74,19,54,58,24,30,36,43,55,62,64,5,13,9,7,13
16679,58,450000.0,21,2,1,69.0,54.0,58.0,64.0,56.0,12,6,14,27,5,7,11,10,16,15,32,30,30,54,27,41,36,22,59,7,25,14,6,19,15,37,6,12,10,58,56,54,56,58
16680,58,450000.0,19,2,2,57.0,26.0,38.0,47.0,56.0,23,21,56,52,27,42,27,22,43,53,54,59,50,45,62,38,59,50,72,26,65,49,33,33,22,39,57,60,58,14,12,11,10,11
16681,58,450000.0,20,3,2,61.0,20.0,39.0,50.0,58.0,24,21,60,54,23,49,31,25,49,51,59,62,51,48,49,21,64,64,65,16,58,53,18,28,20,52,56,61,58,14,9,12,13,5
16682,58,400000.0,18,2,1,69.0,54.0,58.0,64.0,56.0,12,9,11,26,7,5,10,12,19,12,39,32,27,44,22,41,36,28,59,9,22,8,4,43,14,25,5,13,13,60,57,55,57,59
16683,58,425000.0,21,3,2,62.0,58.0,41.0,55.0,23.0,34,62,65,43,41,50,33,35,35,60,60,63,58,53,67,55,62,54,68,57,34,19,54,51,66,49,18,19,20,12,8,11,7,9
16684,58,450000.0,21,4,2,67.0,45.0,60.0,63.0,44.0,52,39,39,66,44,62,50,45,63,60,69,65,75,55,74,56,53,53,54,44,43,45,49,60,49,56,39,48,47,15,14,7,6,11
16685,58,300000.0,22,3,2,74.0,29.0,39.0,60.0,55.0,44,32,36,44,22,59,30,35,29,57,72,76,76,57,78,28,68,60,47,21,48,53,42,36,33,45,57,59,57,13,14,11,11,11
16686,58,300000.0,24,3,2,63.0,53.0,56.0,60.0,53.0,43,52,45,63,31,58,42,44,60,58,64,63,68,57,72,59,68,71,63,56,68,52,45,58,50,55,54,56,52,14,15,9,5,11
16687,58,500000.0,20,3,2,63.0,51.0,56.0,61.0,57.0,49,50,50,59,55,62,45,44,58,62,62,64,63,56,63,56,66,52,59,45,58,48,58,61,51,47,62,59,56,14,11,5,5,12
16688,58,100000.0,32,3,1,69.0,54.0,58.0,64.0,56.0,11,7,15,19,6,11,15,13,25,12,44,45,29,53,48,38,57,26,57,9,24,7,6,30,12,40,6,7,8,58,57,51,56,59
16689,58,500000.0,21,2,2,69.0,65.0,51.0,57.0,32.0,56,67,48,50,63,56,60,50,46,64,73,66,53,39,65,75,41,40,57,53,33,27,57,51,62,49,26,35,35,5,5,11,7,13
16690,58,500000.0,19,2,2,62.0,35.0,42.0,53.0,56.0,57,35,47,41,35,63,50,35,34,39,55,67,52,53,65,34,61,58,55,29,58,59,53,34,46,43,52,60,63,10,7,8,7,11
16691,58,475000.0,18,3,2,72.0,49.0,54.0,61.0,28.0,47,51,37,54,35,61,47,51,57,63,71,72,72,47,51,49,54,65,48,47,29,18,52,59,40,42,28,31,27,14,8,9,14,11
